"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.24342174228734e-07,0.419318635554432,0.596,0.25,0.0139536437151635,"9","Klhdc2"
4.26734825292673e-07,0.661831027227344,0.365,0.122,0.014032321260099,"9","Fam117a"
4.32328241969285e-07,0.44231021475907,0.788,0.352,0.014216249580676,"9","Dyrk1a"
4.32493332420803e-07,0.671945074710853,0.827,0.415,0.0142216782499933,"9","Snx4"
4.32518333207687e-07,0.605994959735442,0.558,0.229,0.0142225003508684,"9","Vipas39"
4.34909757059071e-07,0.171901501472922,0.615,0.252,0.0143011375413734,"9","Cse1l"
4.35722266020116e-07,0.891652650546717,0.346,0.113,0.0143278552735395,"9","Trmu"
4.36761408039594e-07,0.828401439219989,0.596,0.248,0.014362025380566,"9","Ostc"
4.38090837209949e-07,0.717350138817518,0.692,0.294,0.0144057409999748,"9","Got1"
4.41588033102328e-07,1.33245604399955,0.385,0.137,0.0145207392925038,"9","Bid"
4.47735079437751e-07,0.387176836268819,0.519,0.208,0.0147228726171516,"9","Trub2"
4.52340980316182e-07,0.276479137659803,0.712,0.306,0.014874328455737,"9","Ranbp17"
4.52604367392517e-07,0.311799808611593,0.538,0.209,0.0148829894129681,"9","Dnlz"
4.53655529686277e-07,0.873647906656279,0.385,0.134,0.0149175547826738,"9","Lin54"
4.55173031852169e-07,0.146477743517432,0.558,0.221,0.0149674548063949,"9","Fam126b"
4.55420679190825e-07,1.47073699803777,0.308,0.097,0.0149755981938319,"9","Gapdhs"
4.57798832570994e-07,0.382178237118979,0.558,0.227,0.015053799011432,"9","Ybx3"
4.58139398884347e-07,0.322902681044896,0.5,0.192,0.015064997853514,"9","Cds2"
4.62662022987231e-07,0.726277151195557,0.846,0.434,0.0152137153018891,"9","Glud1"
4.67066086101583e-07,1.6789128785297,0.346,0.117,0.0153585341092783,"9","Ttc9"
4.67203860538955e-07,0.596611495021462,0.462,0.176,0.0153630645461025,"9","Acvr1b"
4.71629699618254e-07,0.735602315960655,0.808,0.395,0.015508599412547,"9","Psmd14"
4.73281171242492e-07,1.08783109338436,0.462,0.176,0.0155629047539669,"9","Pigx"
4.75087938286673e-07,1.14555753417316,0.327,0.105,0.0156223166746807,"9","Lrrc20"
4.78075438145383e-07,0.514389532398256,0.731,0.332,0.0157205546325346,"9","Chka"
4.79191742044589e-07,0.391727624440007,0.25,0.065,0.0157572620536522,"9","B3glct"
4.80102587662622e-07,0.183496229126149,0.346,0.11,0.01578721339011,"9","Kcnh3"
4.87809102773599e-07,0.23378745878672,0.654,0.274,0.0160406267265043,"9","Znhit6"
4.96444328667732e-07,0.694984362858956,0.731,0.313,0.016324578859581,"9","Lrpap1"
4.99898393678837e-07,1.13594690332468,0.404,0.15,0.0164381588793412,"9","Ndufaf8"
5.00696507438428e-07,1.92961577168037,0.269,0.079,0.0164644032540978,"9","Slc2a5"
5.04393281985098e-07,1.04139208544919,0.423,0.158,0.016585964291516,"9","Sympk"
5.05510268403378e-07,0.710067160139077,0.481,0.191,0.0166226941559083,"9","Gcdh"
5.07370085256604e-07,0.627668663224319,0.788,0.359,0.0166838505134929,"9","Dbnl"
5.07890649191101e-07,0.688062632826545,0.596,0.251,0.016700968217351,"9","Tbc1d9b"
5.14076790437261e-07,0.423481347947865,0.673,0.291,0.0169043870999485,"9","Lsm7"
5.18557149070675e-07,2.03639430001936,0.25,0.07,0.017051714732891,"9","Angptl6"
5.1924467879777e-07,0.442322632356754,0.558,0.226,0.0170743227729071,"9","Ankrd10"
5.20942547677709e-07,0.598382993973716,0.865,0.395,0.0171301537952861,"9","Dctn2"
5.26208751987578e-07,0.143050497900138,0.558,0.222,0.0173033223916075,"9","Ccnyl1"
5.31089774471058e-07,0.554087454114619,0.673,0.287,0.0174638250539318,"9","Pgm2l1"
5.31461576362821e-07,0.624385652559057,0.519,0.207,0.0174760510155386,"9","Setd4"
5.32943638907345e-07,1.17281676698325,0.308,0.094,0.0175247856781902,"9","Mpv17l"
5.36193393509242e-07,0.77267331127138,0.365,0.126,0.0176316473587644,"9","Ldhd"
5.48538100921219e-07,0.501140735505067,0.538,0.218,0.0180375783725925,"9","Ptpn1"
5.48757280557936e-07,0.180072684741296,0.462,0.169,0.0180447856565866,"9","Mgll"
5.50781130977115e-07,0.392935244445773,0.731,0.327,0.0181113359299205,"9","Dcp1a"
5.62493174047444e-07,0.522814327695782,0.692,0.312,0.0184964630422021,"9","Ccdc66"
5.66112437326477e-07,0.666370748053139,0.75,0.354,0.0186154752766066,"9","Fsd1l"
5.69990035855033e-07,0.722292788524443,0.5,0.2,0.0187429823490211,"9","Nosip"
5.71075397027501e-07,0.709137623501053,0.462,0.176,0.0187786722804553,"9","Gss"
5.71845288946674e-07,0.827261689771938,0.558,0.238,0.0188039886364335,"9","AABR07037436.1"
5.7454125779714e-07,0.484011849870229,0.308,0.094,0.0188926401801434,"9","Zfp830"
5.75598743471183e-07,0.412390401339321,0.673,0.291,0.0189274134815629,"9","mrpl24"
5.77836657404038e-07,0.369406278362856,0.462,0.177,0.019001002805417,"9","AABR07049060.1"
5.78244131612881e-07,0.857354226199508,0.385,0.137,0.0190144017798264,"9","Slc25a26"
5.81970150830633e-07,0.439899116548787,0.558,0.232,0.0191369244697637,"9","Alkbh3"
5.87703898738356e-07,0.619638982436534,0.269,0.075,0.0193254673022133,"9","Abtb1"
5.90175447940694e-07,1.41044559939824,0.481,0.198,0.0194067392546338,"9","Rab4a"
5.9222903844939e-07,0.767578205764064,0.885,0.453,0.0194742674713313,"9","Kdm4c"
6.02693654114049e-07,0.305264897766324,0.519,0.206,0.0198183754282323,"9","Rapgef1"
6.07759217330186e-07,0.246125943948208,0.596,0.246,0.0199849463434685,"9","Nvl"
6.13262007711558e-07,0.759628417173994,0.692,0.298,0.0201658945995792,"9","Tmem208"
6.18195574428771e-07,1.31316400977702,0.346,0.116,0.0203281250739413,"9","Capn13"
6.18200912009184e-07,0.220909916834421,0.981,0.449,0.020328300589598,"9","Dbh"
6.23659828195799e-07,0.602830341425354,0.712,0.326,0.0205078061305625,"9","Rbm4b"
6.27239675673299e-07,0.475170457845799,0.827,0.371,0.0206255222551651,"9","RGD1305110"
6.27564311954945e-07,0.577705408849926,0.769,0.371,0.0206361972700145,"9","Ino80"
6.30064456640334e-07,1.32385599630121,0.365,0.127,0.0207184095277041,"9","Rnf208"
6.33786046602172e-07,0.540944007664363,0.442,0.165,0.0208407865704192,"9","Pnkp"
6.35781621709745e-07,0.660060158538414,0.654,0.295,0.0209064070666816,"9","Qrich1"
6.4286352556163e-07,0.233311560559877,0.577,0.233,0.0211392813110431,"9","Spindoc"
6.44437235602249e-07,0.586578048595064,0.577,0.245,0.0211910296183087,"9","Kif3c"
6.44982738051827e-07,0.492497848155928,0.635,0.269,0.0212089673753582,"9","Ttc37"
6.47768615671945e-07,0.782370713710939,0.577,0.239,0.0213005753891406,"9","Cask"
6.53988926129307e-07,0.593425185488399,0.481,0.192,0.02150511785791,"9","Flrt3"
6.59352175142035e-07,0.240831190995669,0.577,0.238,0.0216814775751955,"9","Msh3"
6.69394635628338e-07,0.589761312704337,0.692,0.321,0.0220117038033666,"9","Cep290"
6.69529324158437e-07,0.577762256930188,0.827,0.396,0.0220161327663019,"9","Smc5"
6.73822334797483e-07,1.1366393127539,0.404,0.147,0.0221572998351456,"9","Hook2"
6.78898149203898e-07,0.777641922992932,0.692,0.315,0.0223242078402718,"9","Stip1"
6.7990479786812e-07,0.428243470679098,0.654,0.277,0.0223573094682974,"9","Cbwd1"
6.86751619250761e-07,0.958661645921421,0.885,0.627,0.0225824534958228,"9","Lrrc4c"
6.87272394335454e-07,0.702614380821789,0.404,0.146,0.0225995781429327,"9","Mrps11"
6.88564515703558e-07,0.631322910977994,0.827,0.405,0.0226420669698801,"9","Serf2"
6.90103520855478e-07,0.384657932277953,0.596,0.249,0.0226926740762907,"9","Rnf7"
6.90965579668387e-07,0.390871748992238,0.596,0.248,0.0227210211562356,"9","Map3k13"
6.93401368308202e-07,0.336158705889364,0.404,0.143,0.0228011171940786,"9","Gtpbp8"
6.97855306032486e-07,0.139274752949342,0.596,0.244,0.0229475760282662,"9","Soga1"
7.02617188911835e-07,0.624471130096873,0.558,0.234,0.0231041610229879,"9","Ubxn1"
7.07048642573235e-07,0.692545049274508,0.404,0.144,0.0232498805137357,"9","E2f5"
7.12361908252115e-07,1.68520157036406,0.25,0.07,0.0234245966290543,"9","Asb1"
7.14407681918275e-07,0.303112843756674,0.519,0.205,0.0234918678045186,"9","Itfg2"
7.26895003085751e-07,0.612682157697594,0.731,0.334,0.0239024883864688,"9","Auh"
7.27828352069539e-07,0.728090157721317,0.577,0.247,0.0239331797011027,"9","Ttc39b"
7.30478299038567e-07,0.46733551318874,0.731,0.326,0.0240203179072852,"9","Ndufv2"
7.31697478489265e-07,0.745981243421226,0.462,0.181,0.0240604081851625,"9","Nudt21"
7.33949592099606e-07,1.17273519562621,0.404,0.148,0.0241344644370113,"9","Mvb12a"
7.34236551334364e-07,0.913441605124932,0.538,0.227,0.0241439005175279,"9","Eif1a"
7.35352394603585e-07,1.7564233759254,0.308,0.1,0.0241805927917497,"9","LOC103691556"
7.47261836438732e-07,0.590436945581677,0.519,0.211,0.0245722109676148,"9","Caskin1"
7.49252373992677e-07,2.68666372308908,0.25,0.071,0.0246376658140012,"9","Abca17"
7.56011813636682e-07,0.564156604204176,0.75,0.354,0.024859936467815,"9","Sdcbp"
7.57096051232244e-07,0.841554188856248,0.577,0.233,0.0248955894526699,"9","Nrxn2"
7.57626077245443e-07,0.540015234273973,0.538,0.225,0.0249130182980619,"9","Dnajc5"
7.59230757688289e-07,0.557139084479312,0.75,0.347,0.024965785005064,"9","Arid4a"
7.60737108669009e-07,0.417225831023783,0.558,0.228,0.025015318344363,"9","Ralgps1"
7.60804439035204e-07,0.576194707559494,0.75,0.348,0.0250175323687946,"9","Ythdf1"
7.61120681694001e-07,0.305054255811061,0.462,0.174,0.0250279313761438,"9","Ptgr2"
7.62942605892971e-07,0.574121266564781,0.519,0.209,0.0250878417095786,"9","Marchf5"
7.65886691901891e-07,0.362492918473285,0.423,0.153,0.0251846520898099,"9","Fam160b2"
7.69071879960572e-07,0.591292565651104,0.885,0.434,0.0252893906287435,"9","Cers5"
7.77048010707818e-07,0.858023817511155,0.423,0.162,0.0255516697361052,"9","Bmyc"
7.7872354004387e-07,0.303446510653481,0.615,0.266,0.0256067661672626,"9","Tcf20"
7.7942008178349e-07,0.740871630774533,0.5,0.204,0.0256296705492865,"9","Trmt112"
7.79562929594774e-07,0.336428253220227,0.462,0.174,0.025634367813865,"9","Zfp507"
7.8333161195352e-07,0.504698732103331,0.904,0.435,0.0257582933958676,"9","Lonp2"
7.88267109277402e-07,0.140259739988867,0.692,0.293,0.0259205873543688,"9","Ccdc62"
7.88700753133668e-07,0.682470814674885,0.885,0.465,0.0259348468652944,"9","Cspp1"
7.89278855324019e-07,1.34994810629706,0.269,0.078,0.0259538565996197,"9","Tbx3"
7.89508024290806e-07,0.713828983920818,0.385,0.14,0.0259613923627546,"9","Flad1"
7.92226964519048e-07,1.27839587133038,0.308,0.098,0.0260507992742798,"9","Zbtb40"
7.93986381390228e-07,0.858371417252748,0.615,0.283,0.0261086541792549,"9","Sla2"
7.97439209951967e-07,0.765097510780481,0.365,0.125,0.0262221935408505,"9","AABR07014974.1"
7.99754278738502e-07,0.625792697136887,0.885,0.466,0.0262983199477582,"9","Garnl3"
8.02524374380157e-07,1.09086654305823,0.385,0.137,0.0263894090027427,"9","Qrsl1"
8.0403768461596e-07,0.716347904025796,0.577,0.249,0.0264391711832266,"9","Slc25a16"
8.07739827904001e-07,0.783081934117998,0.5,0.198,0.0265609087609672,"9","Nenf"
8.1008081206802e-07,0.670662126356349,0.577,0.24,0.0266378873432327,"9","Hspbp1"
8.1283792518871e-07,0.545332876448729,0.404,0.141,0.0267285494939804,"9","Jmy"
8.12956630795387e-07,0.33539043742515,0.442,0.161,0.0267324528904447,"9","Zfp775"
8.18007045623052e-07,0.541362013307522,0.731,0.333,0.0268985256812228,"9","Crtc3"
8.25301613198004e-07,0.563134636919888,0.538,0.217,0.02713839294679,"9","Plcg1"
8.26301487154269e-07,0.673610412007031,0.365,0.126,0.0271712718020938,"9","Fam149a"
8.38595075631945e-07,0.445773186662655,0.5,0.201,0.0275755218720053,"9","Fbf1"
8.45981536104425e-07,0.643862689768226,0.365,0.126,0.0278184108517218,"9","Rnf25"
8.48567201280271e-07,0.612856064638158,0.923,0.427,0.0279034352796991,"9","Pcdha13"
8.54301462871315e-07,0.273207888428474,0.673,0.291,0.0280919950035975,"9","Mrtfa"
8.63874286825788e-07,1.89298138699752,0.269,0.081,0.0284067781736924,"9","Iglon5"
8.75416064360903e-07,0.589688335101743,0.519,0.215,0.0287863064443796,"9","Arv1"
8.75463859952097e-07,0.599533150142793,0.385,0.137,0.0287878781068048,"9","Tatdn1"
8.80400003648957e-07,0.740273428677534,0.5,0.203,0.0289501933199886,"9","Ap1ar"
8.80521100249074e-07,0.620785540664649,0.346,0.116,0.0289541753394903,"9","Pinx1"
8.85338226184563e-07,0.349436411093714,0.5,0.196,0.029112576891627,"9","Sav1"
9.05390564970187e-07,0.53027276003627,0.712,0.318,0.0297719579479147,"9","Cops5"
9.07587746094783e-07,1.19390390180571,0.442,0.176,0.0298442078548348,"9","Tbcc"
9.08055735421294e-07,0.349437805635271,0.596,0.25,0.0298595967478584,"9","Poln"
9.09278368030608e-07,0.675515161180724,0.885,0.449,0.0298998005759505,"9","Atxn10"
9.22126992316204e-07,0.425330040387715,0.462,0.176,0.0303223018883337,"9","Atr"
9.26313032680696e-07,0.658558228486179,0.288,0.087,0.0304599514536393,"9","RGD1561277"
9.36081378129508e-07,0.745348173685156,1,0.64,0.0307811639570326,"9","Parva"
9.40811185310519e-07,0.420398416800557,0.596,0.251,0.0309366942065658,"9","Ick"
9.48497520241849e-07,0.651110880719344,0.365,0.123,0.0311894439581127,"9","Ccdc30"
9.6468573884103e-07,0.81852346773163,0.596,0.256,0.0317217611503096,"9","Sptbn2"
9.65577504862355e-07,0.675856770752867,0.635,0.292,0.0317510850923888,"9","Ilf2"
9.7014600940851e-07,0.346935907394349,0.481,0.191,0.03190131122738,"9","Xrcc6"
9.77381331596872e-07,0.908763780832013,0.385,0.137,0.0321392303268999,"9","Spata2L"
9.87540296392071e-07,0.595581049624393,0.462,0.176,0.0324732875662605,"9","Mpp7"
1.00629521050635e-06,0.265963838091478,0.519,0.209,0.0330900054070804,"9","Rexo1"
1.01036100893473e-06,1.0254377530434,0.308,0.1,0.0332237010568008,"9","Nbeal2"
1.0259542865504e-06,0.487061355617839,0.885,0.434,0.0337364548046367,"9","Setd7"
1.0322918064971e-06,0.58268134687241,0.654,0.295,0.033944851473044,"9","Eps15l1"
1.03353345518562e-06,0.692585528232603,0.827,0.385,0.0339856806068687,"9","Ppa1"
1.05425511331193e-06,0.91655580893499,0.558,0.232,0.034667070891036,"9","Slc29a1"
1.05801187809509e-06,0.685444099124075,0.923,0.629,0.0347906045874009,"9","Zmynd8"
1.06397682721992e-06,0.631963676987435,0.327,0.106,0.0349867500094727,"9","AABR07025295.1"
1.06718595784591e-06,0.389183413960206,0.75,0.34,0.0350922758518469,"9","Tial1"
1.07055601905491e-06,0.98699093910649,0.442,0.177,0.0352030935745826,"9","Uck2"
1.09002035681657e-06,0.334915266415743,0.365,0.124,0.0358431393931994,"9","Scrn3"
1.11298537809555e-06,0.207997779776284,0.538,0.222,0.036598298187916,"9","Ccnk"
1.11658256949377e-06,0.30707767017461,0.558,0.233,0.0367165846326638,"9","Ccnc"
1.11819261826045e-06,0.65268871964551,0.769,0.359,0.0367695278662585,"9","Tubb4a"
1.12193074597165e-06,0.468390535387198,0.712,0.321,0.0368924487197859,"9","Selenot"
1.12251444903142e-06,0.428389401005803,0.519,0.209,0.0369116426275001,"9","Med23"
1.14180992985729e-06,0.577421374878834,0.731,0.32,0.0375461359234974,"9","Cadm3"
1.14297906509576e-06,0.49989731523862,0.654,0.268,0.0375845805975438,"9","Tmem179"
1.15948404096761e-06,0.508280432183926,0.635,0.281,0.0381273137191379,"9","Agrn"
1.16101583467071e-06,0.623477265595391,0.635,0.287,0.038177683691477,"9","Rnf103"
1.16264329691825e-06,1.4538682453171,0.365,0.133,0.0382311995325627,"9","Rrp9"
1.16745783638917e-06,0.419601608433077,0.538,0.219,0.0383895160339852,"9","Edrf1"
1.16837660445111e-06,0.759857058117074,0.442,0.175,0.0384197278841659,"9","Yrdc"
1.17766715596855e-06,1.03937623602633,0.25,0.07,0.0387252290897137,"9","AABR07065078.1"
1.18654947133805e-06,0.520480734216785,0.538,0.225,0.0390173062660092,"9","Brf1"
1.19248835527599e-06,0.55730360674653,0.596,0.253,0.0392125945865403,"9","Timm9"
1.19494700655875e-06,0.408348936700788,0.481,0.192,0.0392934424166713,"9","Sharpin"
1.1983287923686e-06,0.629269542506328,0.423,0.16,0.0394046456794566,"9","Lrrcc1"
1.20576308211122e-06,0.94885660134127,0.25,0.07,0.0396491074290631,"9","Aldh16a1"
1.20984564672565e-06,0.52154158532051,0.577,0.24,0.0397833544012797,"9","Tpk1"
1.21112583660429e-06,0.128129378168409,0.404,0.144,0.0398254508850589,"9","Gk"
1.21312735648888e-06,0.498626337870685,0.558,0.233,0.039891266863424,"9","Rad17"
1.21981809097155e-06,2.00758118141547,0.308,0.105,0.0401112782854175,"9","Gdap1l1"
1.22085717904982e-06,0.131187526962109,0.558,0.23,0.0401454466186951,"9","LOC100361087"
1.23080946541678e-06,0.705563521934069,0.519,0.201,0.0404727076512998,"9","Cgref1"
1.24824896692967e-06,0.609345572383638,0.731,0.35,0.0410461707795482,"9","Braf"
1.27736883025623e-06,0.351343879826904,0.635,0.283,0.0420037192453157,"9","Ice1"
1.28420128746372e-06,0.415871254064507,0.288,0.087,0.0422283909356694,"9","Rcl1"
1.28972555439886e-06,0.205567061827756,0.577,0.238,0.0424100454052977,"9","Nfrkb"
1.29256908447719e-06,0.343074118812722,0.692,0.275,0.0425035492048635,"9","Adcyap1r1"
1.29538808080097e-06,0.173909568732997,0.692,0.301,0.0425962462609782,"9","Khdc4"
1.29882576540918e-06,0.564762907803829,0.654,0.3,0.0427092876439502,"9","Sun1"
1.30148649667928e-06,0.890803324135344,0.365,0.131,0.0427967804703047,"9","Tmem186"
1.30346708233651e-06,1.7134083945045,0.25,0.072,0.0428619080684715,"9","AABR07052559.1"
1.31584110243757e-06,0.503455121720718,0.75,0.36,0.0432688029714547,"9","Marchf8"
1.31691563901346e-06,0.672851142880074,0.788,0.39,0.0433041369576797,"9","Rev3l"
1.33530164046593e-06,0.373490189761455,0.558,0.233,0.0439087238434412,"9","Aebp2"
1.3380385605014e-06,0.691997092176658,0.327,0.108,0.0439987219849674,"9","Plod2"
1.34119086644452e-06,0.967550641067161,0.462,0.191,0.0441023792612951,"9","Fam20b"
1.34862738872208e-06,1.37623516537096,0.385,0.144,0.0443469144233481,"9","Actl6b"
1.34925531491462e-06,0.53998423380045,0.365,0.129,0.0443675625203376,"9","Slc35a3"
1.35170250640335e-06,0.27028799122965,0.75,0.338,0.0444480335180614,"9","Iqce"
1.35182270713532e-06,0.124176877189984,0.654,0.256,0.0444519860787307,"9","Map7"
1.36004607249641e-06,0.267513382879379,0.635,0.275,0.0447223950018993,"9","Pigu"
1.36126645615551e-06,0.398831864540551,0.442,0.171,0.0447625248777617,"9","Hsf1"
1.36624012804944e-06,0.691801650166835,0.865,0.5,0.0449260741306496,"9","Anxa6"
1.38179003782557e-06,0.928325597267708,0.5,0.206,0.0454374018138183,"9","Cetn2"
1.39609194618291e-06,0.356412765792444,0.558,0.231,0.0459076914663325,"9","Abraxas1"
1.39893791901551e-06,0.801885195147069,0.346,0.117,0.046001275590987,"9","Mmadhc"
1.40578458488057e-06,0.845241702692242,0.462,0.186,0.0462264145046278,"9","Bbs5"
1.41898112010627e-06,1.58598230835742,0.346,0.125,0.0466603561724545,"9","Lrrc55"
1.43117716428809e-06,0.100116245112009,0.635,0.271,0.0470613986932853,"9","AABR07064719.2"
1.45121963194194e-06,0.728359548797484,0.365,0.131,0.0477204551571468,"9","Gdap2"
1.45483880991877e-06,1.66586494026758,0.288,0.093,0.0478394645865588,"9","Acta1"
1.4572039144712e-06,0.398817385196622,0.404,0.145,0.0479172363195564,"9","LOC361646"
1.47434098708125e-06,0.710700678396849,0.731,0.348,0.0484807546781928,"9","Smim14"
1.48478474925246e-06,0.83758071155644,0.538,0.233,0.0488241769096685,"9","Spryd7"
1.49415433544666e-06,0.608103931191631,0.423,0.156,0.0491322770124925,"9","Ttc7a"
1.49851681724077e-06,1.12664917636617,0.346,0.123,0.0492757285013281,"9","Borcs5"
1.50244218714359e-06,0.348685452153356,0.404,0.151,0.0494048064398428,"9","Tmem39a"
1.50326740795942e-06,0.592140617257098,0.558,0.234,0.0494319421759297,"9","Rmc1"
1.50824862882522e-06,0.280614594048772,0.654,0.291,0.0495957396616596,"9","Prorp"
1.51809049090436e-06,0.558397987895209,0.385,0.139,0.0499193696124082,"9","Apool"
1.55416238882498e-06,0.671992350165908,0.385,0.139,0.0511055218317317,"9","RGD1310429"
1.55808819750037e-06,0.310173281909082,0.596,0.259,0.0512346141984047,"9","Pcsk7"
1.55836573483939e-06,0.490003913273289,0.5,0.203,0.0512437404587235,"9","Cnot9"
1.56046360429711e-06,0.850275100475464,0.519,0.224,0.051312724700102,"9","Dnajc2"
1.56566978134994e-06,0.535397291812386,0.654,0.285,0.05148391942013,"9","Idh1"
1.56943210833463e-06,0.476667171488436,0.808,0.383,0.0516076360183678,"9","Ist1"
1.58019183443516e-06,0.664925296192928,0.635,0.273,0.0519614480917314,"9","RT1-M3-1"
1.59179987428259e-06,1.0267083049728,0.404,0.155,0.0523431552660343,"9","Lyrm1"
1.60389194383209e-06,1.65747317676641,0.269,0.083,0.0527407787890306,"9","Tbc1d2"
1.60486918571049e-06,0.615667321951524,0.404,0.151,0.0527729134337181,"9","Sec23b"
1.61516935275233e-06,0.68016350677107,0.788,0.378,0.053111613826555,"9","LOC103693780"
1.61553595781542e-06,0.412051607200259,0.481,0.192,0.0531236689008444,"9","Fbxo10"
1.63550634766907e-06,0.693525179973505,0.769,0.361,0.0537803552304021,"9","RGD1309104"
1.64793011294695e-06,0.614981806702695,0.692,0.31,0.0541888859040344,"9","Psma4"
1.65742417465252e-06,0.149440822778538,0.423,0.157,0.0545010791350988,"9","Wwp2"
1.70016673194413e-06,0.498161705403646,0.481,0.19,0.0559065826465188,"9","AABR07054370.1"
1.71784328613119e-06,0.658978038249743,0.788,0.398,0.0564878407778518,"9","Pi4ka"
1.71870542676796e-06,0.593178334815981,0.615,0.283,0.0565161905484108,"9","Rhoq"
1.71898694731594e-06,0.404410218212414,0.615,0.263,0.05652544778859,"9","Ano10"
1.73512680864728e-06,0.89900843106752,0.385,0.14,0.0570561748487484,"9","Hpcal1"
1.74154940579392e-06,0.365450527889694,0.846,0.353,0.0572673691107215,"9","Tspan17"
1.74843980095188e-06,0.177454928109784,0.423,0.157,0.0574939459747006,"9","Hspbap1"
1.75246624078052e-06,0.403086152388221,0.365,0.128,0.0576263473955857,"9","Osgin2"
1.78472678679439e-06,0.350990166820214,0.692,0.314,0.0586871709301598,"9","Anapc1"
1.78929853248855e-06,0.611037449711177,0.885,0.456,0.058837503643821,"9","Septin2"
1.79369829564005e-06,1.56651160832935,0.308,0.103,0.0589821810555318,"9","Map4k2"
1.80025792154965e-06,0.856820338140145,0.423,0.161,0.0591978812343171,"9","Ppan"
1.80569417069408e-06,0.301535714615744,0.423,0.157,0.0593766414149335,"9","RGD1307947"
1.82067881903205e-06,0.532277296655857,0.481,0.198,0.0598693816062308,"9","Ldlrad3"
1.83543912200559e-06,1.46135226603833,0.365,0.134,0.0603547446489097,"9","Tmem38a"
1.83965795165552e-06,1.26694470569914,0.269,0.082,0.0604934724242884,"9","Fam227a"
1.86364210681434e-06,1.11012918856864,0.308,0.102,0.0612821433983759,"9","Naa40"
1.88134328287401e-06,0.69600138845157,0.442,0.175,0.0618642111707461,"9","rnf141"
1.88341457626891e-06,0.673233034127884,0.519,0.217,0.0619323215114505,"9","Mrps35"
1.88486727739835e-06,0.489073465041758,0.365,0.129,0.0619800906826901,"9","Trmt11"
1.90082261662834e-06,0.292925462407205,0.769,0.355,0.0625047501025898,"9","Prpf40a"
1.90140363171412e-06,0.622967482135942,0.615,0.276,0.0625238556216555,"9","Acox1"
1.91772703914887e-06,0.340898441975002,0.712,0.322,0.0630606182283323,"9","Cbl"
1.92724010376442e-06,0.661422293017891,0.346,0.119,0.0633734363320855,"9","Gnb5"
1.94414093826696e-06,0.263911176141398,0.442,0.168,0.0639291864730323,"9","Cramp1"
1.99391904579222e-06,0.56587142737781,0.5,0.207,0.0655660399827856,"9","Sf3b6"
1.99401123051951e-06,0.951415974223857,0.538,0.243,0.0655690712931729,"9","Tpgs2"
2.00923781690793e-06,0.297303378548332,0.769,0.354,0.0660697671333835,"9","Arih2"
2.03715194551203e-06,0.65665402346859,0.404,0.153,0.0669876674242721,"9","Polr2g"
2.04009683350407e-06,0.641249569584569,0.654,0.306,0.0670845041761143,"9","Prcc"
2.04713882602252e-06,0.879761708508022,0.673,0.304,0.0673160660160986,"9","Mafg"
2.05635086181091e-06,0.690076843000141,0.404,0.154,0.0676189853889282,"9","Rabepk"
2.0596197307504e-06,0.484788138286355,0.365,0.13,0.0677264756062655,"9","Tfcp2"
2.07011668958376e-06,0.68783092246714,0.827,0.443,0.0680716471035828,"9","Dcaf6"
2.08497264446774e-06,0.248184766817544,0.288,0.089,0.0685601554680328,"9","Kdm1b"
2.10551834376541e-06,0.333738119322434,0.654,0.285,0.0692357596980379,"9","Gps2"
2.11262254291508e-06,0.328962156265898,0.808,0.372,0.0694693670786766,"9","Tm2d1"
2.12809167141074e-06,0.54913584253305,0.788,0.38,0.0699780384309992,"9","Grik5"
2.12968872659783e-06,0.362158553425867,0.481,0.193,0.0700305543967165,"9","LOC108348215"
2.13482984899937e-06,0.650132663655439,0.923,0.501,0.0701996099246461,"9","Ascc3"
2.16121614507136e-06,0.635979657766373,0.442,0.171,0.0710672704983817,"9","Ypel5"
2.1701084601654e-06,0.698695058524404,0.769,0.366,0.0713596764956189,"9","Ola1"
2.19217248333435e-06,0.32596464122167,0.423,0.16,0.0720852077694835,"9","Ercc6"
2.19251494486551e-06,0.176642622588839,0.519,0.211,0.0720964689320125,"9","Thoc1"
2.24142651963787e-06,0.609871453974194,0.462,0.187,0.0737048282452522,"9","Fbxo9"
2.25033653041389e-06,1.6123072246909,0.365,0.138,0.0739978161296,"9","Fgf13"
2.26459710367482e-06,0.248150922822134,0.519,0.214,0.0744667465601391,"9","Dgkd"
2.27619932333476e-06,0.348935045206374,0.519,0.212,0.074848262349217,"9","Tmem131l"
2.27952869471431e-06,0.642509086412504,0.481,0.191,0.0749577420682905,"9","Apeg3"
2.28106817044814e-06,0.337448590525924,0.404,0.149,0.0750083646488463,"9","RGD1304728"
2.31387641264658e-06,0.803808952386213,0.288,0.092,0.0760871980770576,"9","Ube3d"
2.33095650663103e-06,1.23776422611272,0.404,0.154,0.0766488428075482,"9","Slc1a1"
2.33421246375485e-06,0.19852197561692,0.692,0.309,0.0767559084456509,"9","Styx"
2.34341665309623e-06,1.76674466408061,0.288,0.094,0.0770585698037632,"9","Clpp"
2.34388833941675e-06,0.970234161655906,0.404,0.158,0.077074080265041,"9","Pla2g12a"
2.35806351261694e-06,0.153953394833016,0.769,0.344,0.0775402024853829,"9","Ubash3b"
2.36264860620137e-06,0.234934625881031,0.558,0.237,0.0776909741177197,"9","Gfod2"
